id,song,artist,tonality,capo,chords,roman numerals
6125,Wonderwall,Oasis,F#m,0,"F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,D,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,D,Esus4,F#m,D,Esus4,F#m,D,Esus4,F#m7,Esus4,A,Esus4,B7sus4,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,A,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,F#m7,A,Esus4,B7sus4,D,Esus4,F#m,D,Esus4,F#m,D,Esus4,F#m7,Esus4,A,Esus4,B7sus4,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7,D,F#m7,A,F#m7","im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,bvi,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,bvi,bviisus4,im,bvi,bviisus4,im,bvi,bviisus4,im7,bviisus4,iii,bviisus4,iv7sus4,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im7,iii,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,bvi,bviisus4,im,bvi,bviisus4,im,bvi,bviisus4,im7,bviisus4,iii,bviisus4,iv7sus4,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im7,bvi,im7,iii,im7"
8802,Nothing Else Matters,Metallica,Em,0,"Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em","im,bvii,bvi,im,bvii,bvi,im,bvii,bvi,iii,v7,im,im,bvii,bvi,im,bvii,bvi,im,bvii,bvi,iii,v7,im,im,bvii,bvi,im,bvii,bvi,im,bvii,bvi,iii,v7,im,bvi,iv,bvii,bvi,iv,bvii,bvi,iv,bvii,im,im,bvii,bvi,im,bvii,bvi,im,bvii,bvi,iii,v7,im,bvi,iv,bvii,bvi,iv,bvii,bvi,iv,bvii,im,im,bvii,bvi,im,bvii,bvi,im,bvii,bvi,iii,v7,im,im,bvii,bvi,im,bvii,bvi,im,bvii,bvi,iii,v7,im,bvi,iv,bvii,bvi,iv,bvii,bvi,iv,bvii,bvi,iv,bvii,bvi,iv,bvii,im,im,bvii,bvi,im,bvii,bvi,im,bvii,bvi,iii,v7,im,im"
9306,Imagine,John Lennon,C,0,"C,Cmaj7,F,Cadd9,F,Cadd9,Cmaj7,F,Cadd9,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,F,Dm7,G,G7,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,F,Dm7,G,G7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,C,Cmaj7,F,F,Dm7,G,G7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C,Cmaj7,E,E7,F,G,C","i,imaj7,iv,iadd9,iv,iadd9,imaj7,iv,iadd9,iv,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,iv,iim7,v,v7,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,iv,iim7,v,v7,iv,v,i,imaj7,iii,iii7,iv,v,i,imaj7,iii,iii7,iv,v,i,imaj7,iii,iii7,iv,v,i,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,i,imaj7,iv,iv,iim7,v,v7,iv,v,i,imaj7,iii,iii7,iv,v,i,imaj7,iii,iii7,iv,v,i,imaj7,iii,iii7,iv,v,i"
9324,Jealous Guy,John Lennon,G,0,"G,Em,D,D7,Em,G,Em,D,D6,D7,D7,Em,Em7,Em6,D,Dsus4,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,G,Em,D,D6,D7,D7,Em,Em7,Em6,D,Dsus4,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,G,Em,D,D6,D7,Em,Em6,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,G,Em,D,D6,D7,D7,Em,Em7,Em6,D,Dsus4,D,Em,Em7,C,G,C,Dsus4,G,Bb,G,G/F#,Em,C,G,C,G,C,G","i,vim,v,v7,vim,i,vim,v,v,v7,v7,vim,vim7,vim6,v,vsus4,v,vim,vim7,iv,i,iv,vsus4,i,biii,i,i,vim,iv,i,i,vim,v,v,v7,v7,vim,vim7,vim6,v,vsus4,v,vim,vim7,iv,i,iv,vsus4,i,biii,i,i,vim,iv,i,i,vim,v,v,v7,vim,vim6,v,vim,vim7,iv,i,iv,vsus4,i,biii,i,i,vim,iv,i,i,vim,v,v,v7,v7,vim,vim7,vim6,v,vsus4,v,vim,vim7,iv,i,iv,vsus4,i,biii,i,i,vim,iv,i,iv,i,iv,i"
9344,Working Class Hero,John Lennon,Am,0,"Am,Am,Am,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,Am,Am,G,D,Am,Am,G,Am,Am,G,D,Am","im,im,im,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,iv,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,iv,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,iv,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,iv,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,im,im,bvii,iv,im,im,bvii,im,im,bvii,iv,im"
10266,When You Say Nothing At All,Ronan Keating,G,0,"G,D,C,D,G,D,C,D,G,D,C,D,G,D,C,D,G,D,C,D,G,D,C,D,C,D,G,D,C,D,Dsus4,D,Dsus4,D,G,D,C,D,G,D,C,D,G,D,C,D,C,D,C,D,G,G,D,C,D,G,D,C,D,G,D,C,D,G,D,C,D,Em,Bm,C,D,G,D,C,D,C,D,G,D,C,D,G,D,C,D,G,D,C,D,G,D,C,D,C,D,C,D,G,E,B,A,B,E,B,A,B,E,B,A,B,A,B,G,D,C,D,G,D,C,D,G,D,C,D,C,D,C,D,G","i,v,iv,v,i,v,iv,v,i,v,iv,v,i,v,iv,v,i,v,iv,v,i,v,iv,v,iv,v,i,v,iv,v,vsus4,v,vsus4,v,i,v,iv,v,i,v,iv,v,i,v,iv,v,iv,v,iv,v,i,i,v,iv,v,i,v,iv,v,i,v,iv,v,i,v,iv,v,vim,iiim,iv,v,i,v,iv,v,iv,v,i,v,iv,v,i,v,iv,v,i,v,iv,v,i,v,iv,v,iv,v,iv,v,i,vi,iii,ii,iii,vi,iii,ii,iii,vi,iii,ii,iii,ii,iii,i,v,iv,v,i,v,iv,v,i,v,iv,v,iv,v,iv,v,i"
10744,Rocket Man,Elton John,Gm,3,"Em7,A9,Em7,A9,C,Am,D/F#,D,Em7,A9,Em7,A9,C,Am,D/F#,D,C,G,C,G,C,A9,C,G,C,G,C,G,C,A9,C,G,C,Em7,A9,Em7,A9,C,Am,D/F#,D,Em7,A,Em7,A,C,G,Am,D/F#,D,G,C,G,C,A9,C,G,C,G,C,G,C,A9,C,G,C,G,C,G","vim7,ii,vim7,ii,iv,iim,v,v,vim7,ii,vim7,ii,iv,iim,v,v,iv,i,iv,i,iv,ii,iv,i,iv,i,iv,i,iv,ii,iv,i,iv,vim7,ii,vim7,ii,iv,iim,v,v,vim7,ii,vim7,ii,iv,i,iim,v,v,i,iv,i,iv,ii,iv,i,iv,i,iv,i,iv,ii,iv,i,iv,i,iv,i"
11066,Wicked Game,Chris Isaak,Bm,0,"Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E,Bm,A,E","im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv,im,bvii,iv"
11489,Torn,Natalie Imbruglia,F,0,"F,Bb,F,Gm,F,Am,Bb,F,Am,Bb,Dm,C,Am,C,F,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,C,Bb,F,Am,Bb,Dm,C,Am,C,F,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,C,Bb,Dm,C,Bb,Dm,F,C,Dm,C,Am,C,F,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,C,Bb,Dm,C,F,F,F,F,F,Am,Bb,F,Am,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb","i,iv,i,iim,i,iiim,iv,i,iiim,iv,vim,v,iiim,v,i,i,v,vim,iv,i,v,vim,iv,i,v,vim,v,iv,i,iiim,iv,vim,v,iiim,v,i,i,v,vim,iv,i,v,vim,iv,i,v,vim,v,iv,vim,v,iv,vim,i,v,vim,v,iiim,v,i,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,v,iv,vim,v,i,i,i,i,i,iiim,iv,i,iiim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv"
11603,Let Her Cry,Hootie & the Blowfish,,0,"G,D,C,G,G,D,C,G,G,D,C,G,G,D,C,G,C,G,C,Em,G,D,C,G,D,C,G,G,D,C,G,G,D,C,G,G,D,C,G,C,G,C,Em,G,D,C,G,D,C,G,G,D,C,G,G,D,C,G,G,D,C,G,C,G,C,Em,G,D,C,G,D,G,C,G,C,Em,G,D,C,G,D,C,G",
12649,Sweet Child O Mine,Sheryl Crow,D,0,"D,D,D7,D7,D,Cadd9,G,D,D,Cadd9,G,D,Am,Cadd9,D,Am,F,D,D,Cadd9,G,D,D,Cadd9,G,D,D,Cadd9,G,D,Am,Cadd9,D,Am,F,D,Am,Cadd9,D,Am,F,D,Em,C,Bm7,Am,Em,G,Am,C,D,Em,G,Am,C,D,Em,G,Am,C,D,Em,G,Am,C,D,Em,G,Am,C,D,Em,G,Am,C,D,Em,G,Am,C,D,Em,G,Am,C,D,Em,G,Am,C,D,Em","i,i,i7,i7,i,bviiadd9,iv,i,i,bviiadd9,iv,i,vm,bviiadd9,i,vm,biii,i,i,bviiadd9,iv,i,i,bviiadd9,iv,i,i,bviiadd9,iv,i,vm,bviiadd9,i,vm,biii,i,vm,bviiadd9,i,vm,biii,i,iim,bvii,vim7,vm,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim,iv,vm,bvii,i,iim"
12726,Patience,Guns N Roses,C,0,"C,G,A,D,C,G,A,D,C,G,C,Em,C,G,D,D,C,G,A,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,A,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,C,Em,C,G,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,C,Em,C,G,D,Dsus2,D,Dsus4,D,Dsus2,D,D,Dsus2,D,Dsus4,D,Dsus2,D,D,Dsus2,D,Dsus4,D,Dsus2,D,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,A,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,A,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,C,Em,C,G,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,C,Em,C,G,D,Dsus2,D,Dsus4,D,Dsus2,D,Dsus2,D,Dsus4,D,Dsus2,D,Dsus2,D,Dsus4,D,Dsus2,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,C,Em,C,G,D,Dsus2,D,Dsus4,D,Dsus2,D,C,G,C,Em,C,G,D,Dsus2,D,Dsus4,D,Dsus2,D,D,Dsus2,D,Dsus4,D,Dsus2,D,D,Dsus2,D,Dsus4,D,Dsus2,D,D,Dsus2,D,Dsus4,D,Dsus2,D,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,F,G,D,G,D","i,v,vi,ii,i,v,vi,ii,i,v,i,iiim,i,v,ii,ii,i,v,vi,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,vi,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,i,iiim,i,v,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,i,iiim,i,v,ii,iisus2,ii,iisus4,ii,iisus2,ii,ii,iisus2,ii,iisus4,ii,iisus2,ii,ii,iisus2,ii,iisus4,ii,iisus2,ii,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,vi,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,vi,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,i,iiim,i,v,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,i,iiim,i,v,ii,iisus2,ii,iisus4,ii,iisus2,ii,iisus2,ii,iisus4,ii,iisus2,ii,iisus2,ii,iisus4,ii,iisus2,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,i,iiim,i,v,ii,iisus2,ii,iisus4,ii,iisus2,ii,i,v,i,iiim,i,v,ii,iisus2,ii,iisus4,ii,iisus2,ii,ii,iisus2,ii,iisus4,ii,iisus2,ii,ii,iisus2,ii,iisus4,ii,iisus2,ii,ii,iisus2,ii,iisus4,ii,iisus2,ii,ii,v,ii,v,ii,v,ii,v,ii,v,ii,v,ii,v,ii,v,ii,v,ii,v,iv,v,ii,v,ii"
12835,Good Riddance Time Of Your Life,Green Day,G,0,"G,G,Cadd9,D,G,G,Cadd9,D,G,Cadd9,D,G,Cadd9,D,Em,D,C,G,Em,D,C,G,Em,G,Em,G,Em,D,G,G,G,Cadd9,D,G,G,Cadd9,D,G,Cadd9,D,G,Cadd9,D,Em,D,C,G,Em,D,C,G,Em,G,Em,G,Em,D,G,G,G,Cadd9,D,G,G,Cadd9,D,G,G,Cadd9,D,G,G,Cadd9,D,Em,D,C,G,Em,D,C,G,Em,G,Em,G,Em,D,G,G,G,Cadd9,D,G,G,Cadd9,D,Em,G,Em,G,Em,D,G,G,G,Cadd9,D,G,G,Cadd9,D,G","i,i,ivadd9,v,i,i,ivadd9,v,i,ivadd9,v,i,ivadd9,v,vim,v,iv,i,vim,v,iv,i,vim,i,vim,i,vim,v,i,i,i,ivadd9,v,i,i,ivadd9,v,i,ivadd9,v,i,ivadd9,v,vim,v,iv,i,vim,v,iv,i,vim,i,vim,i,vim,v,i,i,i,ivadd9,v,i,i,ivadd9,v,i,i,ivadd9,v,i,i,ivadd9,v,vim,v,iv,i,vim,v,iv,i,vim,i,vim,i,vim,v,i,i,i,ivadd9,v,i,i,ivadd9,v,vim,i,vim,i,vim,v,i,i,i,ivadd9,v,i,i,ivadd9,v,i"
13305,Superman Its Not Easy,Five for Fighting,C,0,"C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,C,Am,C,Dm,Am,D,C,D,F,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C","i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,iv,i,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,iv,i,vim,i,iim,vim,ii,i,ii,iv,v,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i,vim,iv,i,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i"
13586,Go Your Own Way,Fleetwood Mac,,0,"F,F,C,Bb,Bb,F,F,C,Bb,Bb,F,Dm,Bb,C,Dm,Bb,C,Dm,Bb,C,F,C,Bb,Bb,F,F,C,Bb,Bb,F,Dm,Bb,C,Dm,Bb,C,Dm,Bb,C,F,C,Bb,F,C,Bb,F,C,Bb,F,C,Bb,F,Dm,Bb,C,Dm,Bb,C,Dm,Bb,C,Dm,Bb,C,Dm,Bb,C,Dm,Bb,C,Dm,Bb,C",
14087,More Than Words,Extreme,G,0,"G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,C,D,Em,Am7,D,G,D/F#,Em,Am7,D7,G7,G7,C,C,Cm,G,Em7,Am7,D7,G,G,D/F#,Em,Bm,C,C,Am7,D7,G,G,D/F#,Em7,Bm,C,C,Am7,D7,G,G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,D,G,Cadd9,Am7,C,D,G,G,Cadd9,Am7,C,D,Em,Am7,D,G,D/F#,Em,Am7,D7,G7,C,C,Cm,G,Em7,Am7,D7,G,G,D/F#,Em,Bm,C,C,Am7,D7,G,G,D/F#,Em7,Bm,C,C,Am7,D7,G","i,ivadd9,iim7,iv,v,i,i,ivadd9,iim7,iv,v,i,i,ivadd9,iim7,iv,v,vim,iim7,v,i,v,vim,iim7,v7,i7,i7,iv,iv,ivm,i,vim7,iim7,v7,i,i,v,vim,iiim,iv,iv,iim7,v7,i,i,v,vim7,iiim,iv,iv,iim7,v7,i,i,ivadd9,iim7,iv,v,i,i,ivadd9,iim7,v,i,ivadd9,iim7,iv,v,i,i,ivadd9,iim7,iv,v,vim,iim7,v,i,v,vim,iim7,v7,i7,iv,iv,ivm,i,vim7,iim7,v7,i,i,v,vim,iiim,iv,iv,iim7,v7,i,i,v,vim7,iiim,iv,iv,iim7,v7,i"
14172,Save Tonight,Eagle-Eye Cherry,Am,0,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G","im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii,im,bvi,iii,bvii"
14299,Peaceful Easy Feeling,Eagles,,2,"D,Dsus4,D,Dsus4,D,Dsus4,D,Dsus4,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,A7,G,D,G,Em,A7,D,Em,G,A7,D,Dsus4,D,Dsus4,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,A7,G,D,G,Em,A7,D,Em,G,A7,D,Dsus4,D,Dsus4,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,G,D,G,Em,A7,D,Em,G,A7,D,D,G,D,G,D,G,A7,D,G,D,G,D,G,A7,A7,G,D,G,Em,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D,Em,G,A7,D",
14319,Lyin Eyes,Eagles,G,0,"G,Gmaj7,C,Am,D7,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,D,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,G,G,C,G,C,G,Em,Bm,Am,D,G,C,A7,Am,D,G,G,Gmaj7,C,Am,D7,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,D,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,G,C,G,C,G,Em,Bm,Am,D,G,C,A7,Am,D,G,G,Gmaj7,C,Am,D7,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,D,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,G,Gmaj7,C,Am,D7,G,Gmaj7,C,Am,C,G,C,G,G,C,G,C,G,Em,Bm,Am,D,G,C,A7,Am,D,G,Gmaj7,Am,D,G,Gmaj7,Am,D,G,G,Gmaj7,Am,D,G","i,imaj7,iv,iim,v7,i,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,iv,v,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,iv,i,i,iv,i,iv,i,vim,iiim,iim,v,i,iv,ii7,iim,v,i,i,imaj7,iv,iim,v7,i,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,iv,v,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,i,iv,i,iv,i,vim,iiim,iim,v,i,iv,ii7,iim,v,i,i,imaj7,iv,iim,v7,i,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,iv,v,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,i,imaj7,iv,iim,v7,i,imaj7,iv,iim,iv,i,iv,i,i,iv,i,iv,i,vim,iiim,iim,v,i,iv,ii7,iim,v,i,imaj7,iim,v,i,imaj7,iim,v,i,i,imaj7,iim,v,i"
14322,Take It Easy,Eagles,G,0,"G,G,D,C,G,D,C,G,Em,C,G,Am,C,Em,C,G,C,G,Am,C,G,G,D,C,G,D,C,G,Em,D,C,G,Am,C,Em,C,G,C,G,Am,C,G,G,D,C,G,D,C,G,Em,D,C,G,Am,C,Em,D,G,D,Am,G,D,C,G,Em,C,G,Am,C,Em,C,G,C,G,Am,C,G,C,G,C,G,C,G,G7,C,G,G7,C,Em","i,i,v,iv,i,v,iv,i,vim,iv,i,iim,iv,vim,iv,i,iv,i,iim,iv,i,i,v,iv,i,v,iv,i,vim,v,iv,i,iim,iv,vim,iv,i,iv,i,iim,iv,i,i,v,iv,i,v,iv,i,vim,v,iv,i,iim,iv,vim,v,i,v,iim,i,v,iv,i,vim,iv,i,iim,iv,vim,iv,i,iv,i,iim,iv,i,iv,i,iv,i,iv,i,i7,iv,i,i7,iv,vim"
14835,Blowin In The Wind,Bob Dylan,D,7,"G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,C,D,G,G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,C,D,G,G,C,D,G,C,G,G,C,D,G,C,D,G,C,D,G,C,G,C,D,G,C,D,G,C,D,G,C,C,D,G","iv,bvii,i,iv,bvii,iv,iv,bvii,i,iv,bvii,i,iv,bvii,i,iv,bvii,iv,bvii,i,iv,bvii,i,iv,bvii,i,iv,bvii,bvii,i,iv,iv,bvii,i,iv,bvii,iv,iv,bvii,i,iv,bvii,i,iv,bvii,i,iv,bvii,iv,bvii,i,iv,bvii,i,iv,bvii,i,iv,bvii,bvii,i,iv,iv,bvii,i,iv,bvii,iv,iv,bvii,i,iv,bvii,i,iv,bvii,i,iv,bvii,iv,bvii,i,iv,bvii,i,iv,bvii,i,iv,bvii,bvii,i,iv"
14845,Blowin In The Wind,Bob Dylan,,0,"C,D,G,C,D,G,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D,G,C,D",
