,id,song,artist,genre,tonality,capo,chords
197,185173,New Slang,The Shins,Rock,Am,0,"Am,C,F,G,Am,C,F,C,G,C,Am,G,C,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,G,G,C,F,C,F,C,G,C,G,C,F,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,G,C,F,C,F,C,F,C,G,G,G,C,F,C,F,C,G,C,G,C,F,F,C,F,C,G,Am,C,F,C,G,C,Am,G,C"
198,187946,American Pie,Don McLean,,G,0,"G,D/F#,Em7,Am,C,Em,D,G,D/F#,Em7,Am,C,Em,C,D,Em,Am,Em,Am,C,Am,C,D,G,D/F#,Em,Am7,D,G,D/F#,Em,C,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,Cm,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,D/F#,Em,Am,C,Em,D,G,D/F#,Em,Am,C,Em,C,D,Em,Am,Em,Am,C,Am,C,D,G,D/F#,Em,Am7,C,D7,G,D/F#,Em,C,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,C,G,D,G,C,G,D,G,C,G,D,C,D7,G,C,G"
199,188005,Home,Michael Bublé,Easy Listening,G,0,"G,D/F#,Em,D,Cmaj7,D,G,D,G,D/F#,Em,D,C,Cmaj7,D,G,D,G,D/F#,Em,D,C,Cmaj7,D,G,C,Em,Asus4,A,C,D,C,Em,F,D,Dsus,D,G,D/F#,Em,D,Cmaj7,D,G,D,G,D/F#,Em,Bm7,C,D,G,G,D/F#,Em,D,Cmaj7,D,G,C,Em,Asus4,A,C,D,C,Em,F,D,Dsus,D,G,D/F#,Em,D,C,Cmaj7,D,G,D,G,D/F#,G7,Cmaj7,D,G,D,G,D/F#,Em,Bm7,C,D,G,D,G,D/F#,Em,Bm7,C,D,G"
200,190069,Hanggang Kailan,Orange and Lemons,,F,0,"F,C9,Cm,C9,Cm,G,G,C9,Cm,G,Em,C9,Cm,C9,G,C9,G,C9,G,Cm,G,G,C9,Cm,G,G,C9,Cm,C9,Cm,G,Em,C9,Cm,C9,G,C9,G,C9,G,Cm,G,G,C9,G,C9,G,C9,G,C9,G,F"
201,194949,Bed Of Roses,Bon Jovi,Rock & Roll,F,0,"Bb,F,Bb,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,F,C,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,Bb,F,Bb,F,Am,Bb,F,Bb,Bb,C,F,F,C,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,C,Bb,C,F,Bb,Bb,C,F,F,C,C,Dm,C,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,F,C,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Dm,Dm,C,Bb,F,Dm,Dm,C,Bb,F,Bb,F,Bb,F,Dm,C,Bb,Bb,Bb,Bb,F"
202,194951,Always,Bon Jovi,Rock & Roll,E,0,"E,A,C#m,B,A,A,C#m,B,A,G#m,G#m,A,B,C#m,B,A,G#m,G#m,A,B,C#m,B,A,B,B,A,B,E,B,F#m,C#m,B,E,B,A,C#m,B,E,B,A,B,B,A,B,C#m,A,A,A,B,C#m,B,A,G#m,G#m,A,B,C#m,B,A,G#m,G#m,A,B,C#m,B,A,B,B,A,B,E,B,F#m,C#m,B,E,B,A,C#m,B,D,G,A,D,G,A,Bm,A,G,A,A,E,B,F#m,C#m,B,E,B,A,B,B,A,B,A,B,C#m,B,A,A,B,B,E,B,F#m,C#m,B,E,B,A,C#m,B,E,B,A,B,B,A,B,E,E,B,C#m,B,A"
203,198052,Hallelujah,Jeff Buckley,Rock,Db,1,"C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,Am,C,Am,C,Am,C,Am,F,G,C,G,C,F,G,Am,F,G,E7,Am,F,Am,F,C,G,C,F,Am,F,C,G,C,F,Am,F,C,G,C"
204,202167,Across The Universe,The Beatles,Pop,D,0,"D,F#m,A,D,Bm,F#m,Em7,A,A7,D,Bm,F#m,Em7,Gm,D,A7sus4,A,A7,G,D,A,A7,G,D,D,Bm,F#m,Em7,A,A7,D,Bm,F#m,Em7,A,A7,D,A7sus4,A,A7,G,D,A,A7,G,D,D,Bm,F#m,Em7,Gm,D,Bm,F#m,Em7,A,A7,D,A7sus4,A,A7,G,D,A,A7,G,D,D,D"
205,202594,Fix You,Coldplay,Rock,Eb,3,"C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,F,C,G,Gsus4,F,C,G,Gsus4,F,C,G,Gsus4,C,Em,Am7,G,C,Em,Am7,C,Em,Am7,C,Em,Am7,C,Em,Am7,F,C,G,Gsus4,F,C,G,Gsus4,F,C,G,Gsus4,C,F,C,G,Am7,F,C,G,C,F,C,Em,Am7,F,C,G,C,F,C,G,Am7,F,C,G,C,F,C,Em,Am7,F,C,G,F,C,G,Gsus4,F,C,G,Gsus4,F,C,G,Gsus4,C"
206,202646,Mr Brightside,The Killers,Rock,C#,1,"C,F,C,F,C,F,C,F,C,F,Am,G,F,Am,G,F,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,C,F,C,F,C,F,Am,G,F,Am,G,F,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G"
207,202765,Californication,Red Hot Chili Peppers,Rock,Am,0,"Am,F,Am,F,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,C,G,Dm,Am,C,G,Dm,F#m,D,F#m,D,Bm,D,A,E,F#m,D,F#m,D,Bm,D,A,E,Am,F,Am,F,Am,F,Am,F,C,G,F,Dm,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,Am,Fmaj7,C,G,Dm,Am,C,G,Dm,C,G,Dm,Am,C,G,Dm,Am"
208,208584,Somebody To Love,Queen,Rock,Ab,1,"G,D/F#,Em,C,D7,C,D,G,G,D/F#,Em,C,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,D/F#,Em,C,D7,G,G7,C,C7,F,Fm,A7,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#,Em,G,A7,D,G,D/F#,Em,A7,D,G,A7,D,A7,D,C,G,G,G,D/F#,Em,C,D7,G,D/F#,Em,C,D,G,D/F#"
209,212085,Time After Time,Cyndi Lauper,Rock,F,0,"F,G,Em,F,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,F,G,Em,F,C,C,C,C,C,C,C,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,F,G,Em,F,G,Em,F,G,Em,F,G,Am7,Fadd9,G,C,G,Am7,Fadd9,G,C,Fadd9,G,C"
210,213358,Isnt She Lovely,Stevie Wonder,R&B/Soul,C#m,0,"C#m7,F#9,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E,C#m7,F#9,E,C#m7,F#9,E,Amaj7,G#7#5,C#m7,F#13,E,E"
211,258804,How To Save A Life,The Fray,Rock,G,3,"G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,D,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,D,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D,D/F#,G,D/F#,Em,D/F#,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,G,D/F#,G,C,D,Em,G,D/F#,C,D,Em,G,D/F#,G,D,Em,G,D/F#,G"
212,260796,A Day In The Life,The Beatles,Pop,G,0,"G,Bm,Em,Em7,C,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,F,Em,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,Em/F#,Em/C#,Em,E,Dsus2,E,B7sus4,E,B7sus4,E,Dsus2,E,B7sus4,E,B7sus4,C,G,D,A,E,C,G,D,A,E,D,C,D,G,Bm,Em,Em7,C,Asus2,G,Bm,Em,Em7,C,F,Em,Em7,C,Em/F#,Em,E"
213,267936,Sugar Were Going Down,Fall Out Boy,Alternative,D,0,"D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,F#m,G,A,Bm,C,Bm,G,D,G,Bm,G,D,G,Bm,G,F#m,G,A,Bm,C,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,D,G,Bm,G,F#m,G,A,Bm,C,Bm,G,D,G,Bm,G,D,G,Bm,G,Em,D,G,D,G,D,G,Bm,G,D,G,Bm,G,Em,D"
214,267976,Sultans Of Swing,Dire Straits,Rock,Dm,0,"Dm,Dm,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,A,Dm,C,Bb,A,A,F,F,C,C,Bb,Bb,Dm,Dm,Bb,C,C,Bb,C,C,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,A,Dm,C,Bb,A,A7,F,C,Bb,Dm,Bb,C,Bb,C,Dm,Dm,C,Bb,C,Dm,C,Bb,C,Dm,C,Bb,C"
215,268710,Happy Xmas War Is Over,John Lennon,Rock,G,0,"A,Bm,E,A,A,D,Em,A,D,G,A,Em,G,D,E,A,Bm,E,A,A,D,Em,A,D,G,A,Em,G,D,E,A,Bm,E,A,A,D,Em,A,D,G,A,Em,G,D,E,A,Bm,E,A"
216,273336,Jingle Bells,Misc Christmas,,G,0,"G,C,Am,D7,G,G,C,Am,D,D7,G,D7,G,C,G,C,G,A7,D7,G,C,G,C,G,D7,G,G,C,Am,D7,G,G,C,Am,D,D7,G,D7,G,C,G,C,G,A7,D7,G,C,G,C,G,D7,G,G,C,Am,D7,G,C,Am,D,D7,G,D7,G,C,G,C,G,A7,D7,G,C,G,C,G,D7,G,G,C,Am,D7,G,G,C,Am,D,D7,G,D7,G,C,G,C,G,A7,D7,G,C,G,C,G,D7,G"
217,275297,Dont Stop Believin,Journey,Rock,E,0,"E,B,C#m,A,E,B,G#m,A,E,B,C#m,A,E,B,G#m,A,E,B,C#m,A,E,B,G#m,A,E,B,C#m,A,E,B,G#m,A,A,E,A,E,A,E,A,B,E,B,C#m,A,E,B,G#m,A,E,B,C#m,A,E,B,G#m,A,A,E,A,E,A,E,A,B,E,B,C#m,A,E,B,G#m,A,E,B,C#m,A,E,B,G#m,A,E,B,C#m,A,E,B,G#m,A"
218,276510,Purple Rain,Prince,R&B/Soul,Bb,0,"Gm7add11,F,Eb,Bbsus2,Gm7,F,Eb,Bbsus2,Gm7,F,Bbsus2,Eb,Eb,Bbsus2,Gm7,F,F,Bbsus2,Bbsus2,Gm7,F,Eb,Bbsus2,Gm7,F,Bbsus2,Eb,Eb,Bbsus2,Gm7,F,F,Bbsus2,Bb,Gm,F,Eb,Bb,Gm,F,Bb,Eb,Eb,Bb,Gm,F,F,Bb"
219,276860,Wanted Dead Or Alive,Bon Jovi,Rock & Roll,D,0,"D,C,G,C,G,F,D,D,C,G,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,D,C,G,C,G,F,D,D,C,G,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,C,F,D,D,C,G,C,G,F,D,D,C,G,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,C,G,F,D,C,G,C,G,C,G,F,D,C,G,C,G,C,G,C,G,C,G"
220,277200,Joy To The World,Misc Christmas,,G,0,"G,D,G,C,D,G,G,D,G,C,G,D,G,G,D,G,C,D,G,G,D,G,C,G,D,G,G,D,G,C,D,G,G,D,G,C,G,D,G,G,D,G,C,D,G,G,D,G,C,G,D,G"
221,278859,I Walk The Line,Johnny Cash,Country,F,1,"B7,E,B7,E,A,E,B7,E,E7,A,E7,A,D,A,E7,A,A7,D,A7,D,G,D,A7,D,E7,A,E7,A,D,A,E7,A,B7,E,B7,E,A,E,B7,E"
222,279519,Over My Head,The Fray,Rock,Db,1,"C,Em,G,C,Em,G,C,Em,G,Am,Em,D,C,Em,G,C,Em,G,C,Em,G,Am,Em,D,C,G,Em,G,C,G,Em,D,C,G,Em,G,Am,G,Em,D,C,Em,G,C,Em,G,C,Em,G,C,Em,G,C,Em,G,Am,Em,D,C,Em,G,C,Em,G,C,Em,G,Am,Em,D,C,G,Em,G,C,G,Em,D,C,G,Em,G,Am,G,Em,D,C,C,Em,G,C,Em,G,C,Em,G,Am,C,Em,G,C,Em,G,C,Em,G,Am,G,G/F#,Em7,C,C,G,Em,G,Am,G,Em,D,C,Em,G,C,Em,G,C,Em,G,C,Em,G,C,G,Em,G,C,G,Em,D,C,G,Em,G,Am,G,Em,D,C,Em,G,C,C"
223,279810,Baby One More Time,Britney Spears,Pop,Cm,3,"Am,E,C,Dm,E,Am,E,C,Dm,E,Am,E,C,Dm,E,Am,E,C,Dm,E,Am,E,F,G,C,Dm,E,Am,Am,E,C,Dm,E,Am,E,C,Dm,E,Am,E,C,Dm,E,Am,E,C,Dm,E,Am,E,F,G,C,Dm,E,Am,Am,E,C,Dm,E,F,G,Dm,F,G,Am,E,C,Dm,E,F,G,F,Dm,G,G#dim,Am,E,C,Dm,E,Am,E,F,G,C,Dm,E,Am,E,C,Dm,E,Am,E,F,G,C,Dm,E"
224,280078,Feeling Good,Nina Simone,Soul,Gm,0,"Gm,Eb,D,Gm,Eb,D7,Gm,Eb,D7,Gm,Eb,Cm,Bb,Am,D7,Cm,D7,Gm,Gm,Gm,Gm,Eb,D7,Gm,Eb,D7,Bb,Gm,Eb,C7,Bb,Gm,Eb,D7,Gm,Eb,D7,Gm,Eb,D7,Gm,Eb,D7,Gm,Eb,Cm,Bb,Am,D7,Gm6,A7,F,Eb7,D7,Gm,Eb,D7,Gm,Eb,D7"
225,319116,Johnny B Goode,Chuck Berry,Rock,Bb,0,"Eb,Bb,F,Eb,Bb,F,Bb,Eb,Bb,F,Bb,Bb,Bb,Eb,Bb,F,Bb,Bb,Eb,Bb,F,Bb,Bb,Bb,Eb,Bb,F,Bb,Bb,Bb,Eb,Eb,Bb,F,Bb,Bb,Eb,Bb,F,Bb,Bb,Bb,Eb,Bb,F,Bb,Bb,Eb,Bb,F,Bb,Bb,Bb,Eb,Bb,F,Bb"
226,327834,Youll Be In My Heart,Phil Collins,,Eb,1,"F,F,C,F,F,C,F,Bb,Gm,C,F,C,F,F,C,F,Bb,Gm,C,A,D,G,A,F#m,Bm,G,C,A,D,G,A,F#m,Bm,G,C,A,F,C,F,F,C,F,Bb,Gm,C,A,D,G,A,F#m,Bm,G,C,A,Gsus2,G,G,Gsus2,G,Em7,Bm,C,A,Gsus2,G,G,Gsus2,G,Em7,Bm,C,D,A,E,E,A,B,G#m,C#m,A,D,B,E,A,B,G#m,C#m,A,D,B,A,E,A,E,A,E,A,E"
227,327857,Upside Down,Jack Johnson,Alternative Folk,E,0,"E,E,F#m,F#m,E,E,F#m,F#m,E,E,F#m,F#m,E,E,F#m,F#m,E,E,F#m,F#m,E,F#m,A,B,E,F#m,A,B,E,F#m,A,B,E,F#m,A,B,E,E,E,F#m,F#m,E,E,F#m,F#m,E,E,F#m,F#m,E,E,F#m,F#m,E,F#m,A,B,E,F#m,A,B,E,F#m,A,B,E,F#m,A,B,G#m,F#m,G#m,A,B,E,F#m,A,B,E,F#m,A,B,E,E,E,F#m,F#m,E,E,F#m,F#m,E,E,F#m,F#m,A,E,F#m,A,E"
228,328812,Hallelujah,Jeff Buckley,Rock,C,5,"G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D/F#,G,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D/F#,G,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D/F#,G,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D/F#,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D/F#,G,C,Em,C,G,D/F#,G"
229,330690,I Miss You,Blink-182,,B,0,"C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,C,C,Cadd9,G,F,Fadd#11,F,C,Cadd9,G,F,Fadd#11,F,C,C,Am,C,Am,C,Am,C,Am,C,Cadd9,G,F,Fadd#11,F,C,Cadd9,G,F,Fadd#11,F,C,Am,C,Am,C,C,Cadd9,G,F,Fadd#11,F,C,Cadd9,G,F,Fadd#11,F,C,Cadd9,G,F,Fadd#11,F,C,Cadd9,G,F,Fadd#11,F,C,C,Cadd9,G,F,Fadd#11,F,C,Cadd9,G,F,Fadd#11,F"
230,334985,What Hurts The Most,Rascal Flatts,Country,Fm,0,"Em,D,Cadd9,Em7,D,Cadd9,D,Em7,D,C,D,Cadd9,D,Em7,Cadd9,D,Em,D,Cadd9,G,C,D,Em,D,Cadd9,G,Dsus4,D,Em7,D,Cadd9,Em7,D,Cadd9,D,Em7,D,Cadd9,D,Cadd9,D,Em7,D,Cadd9,D,Em,D,Cadd9,G,C,D,Em,D,Cadd9,G,Dsus4,D,C,D,C,Em,D,Cadd9,Em,D,Cadd9,Em,D,Cadd9,G,C,D,D#m,Em,Em,D,Cadd9,G,C,D,G,Cadd9,D,Em7,D,Cadd9,Em7,D,Cadd9"
231,335196,Fly Me To The Moon,Frank Sinatra,Jazz,Am,0,"Am,Dm7,G7,Cmaj7,F,Dm,E7,Am,A7,Dm7,G7,C,Am,Dm7,G7,C,E,Am,Dm7,G7,Cmaj7,F,Dm,E,Am,A7,Dm7,G7,C,Am,E7,Dm7,G7,Fm,C,Am,Dm7,G7,Cmaj7,F,Dm,E,Am,Dm7,G7,Em,A7,E7,Dm7,G7,C,Am,Dm7,G7,Cmaj7,F,Dm,E,Am,A7,Dm7,G7,C,Am,Dm7,G7,Dm7,G,G7,C"
232,335727,Something,The Beatles,Pop,C,0,"F,Eb,C,F,Eb,A,A,C,F,Eb,C,Cmaj7,C7,F,F,D7,G,Am,Am(maj7),Am7,D9,F,Eb,C,Cmaj7,C7,F,F,D7,G,Am,Am(maj7),Am7,D9,F,Eb,A,A,C#m/G#,F#m7,D,G,A,A,C#m/G#,F#m7,D,G,C,C,Cmaj7,C7,F,F,D7,G,Am,A(maj7),Am7,D9,F,Eb,C,Cmaj7,C7,F,F,D7,G,Am,Am(maj7),Am7,D9,F,Eb,A,F,Eb,C"
233,335735,I Will Follow You Into The Dark,Death Cab for Cutie,Alternative,Am,5,"Am,C,F,C,Am,C,G,Am,C,E,Am,F,Fm,F,C,G,F,C,G,Am,C,F,C,Am,C,G,Am,C,E,Am,F,Fm,F,C,G,F,C,G,Am,C,F,C,Am,C,G,Am,C,E,Am,F,Fm,F,C,G,F,C,G,Am,F,Am,C,F,C,Am,C,G,Am,C,E,Am,F,Fm,C,Am,F,Fm"
234,337676,Hey There Delilah,Plain White Ts,,D,0,"D,F#m,D,F#m,D,F#m,D,F#m,Bm,G,A,Bm,A,D,F#m,D,F#m,Bm,G,A,Bm,A,D,Bm,D,Bm,A,D,Bm,D,Bm,D,D,F#m,D,F#m,Bm,G,A,Bm,A,D,F#m,D,F#m,Bm,G,A,Bm,A,D,Bm,D,Bm,A,D,Bm,D,Bm,A,G,A,D,Bm,G,A,D,Bm,G,A,Bm,A,D,F#m,D,F#m,Bm,G,A,Bm,G,A,Bm,G,A,Bm,A,D,Bm,D,Bm,A,D,Bm,D,Bm,D,Bm,D,Bm,D,Bm,D,Bm,D,D"
235,340088,Love Of My Life,Queen,Rock,F,3,"D,Bm,Em,A,D,Bm,G,D,E,A,F#m,Bm,E,E7,A,A7,D,Bm,F#m,G,D,G,D,Bm,Em,A,D,A,F#m,Bm,E,E7,A,A7,D,Bm,F#m,G,D,G,D,Bm,Em,A,D,Bm,F#m,G,D,F#,Bm,F#m,B,Cdim,B,Em,A,D,Bm,F#m,G,D,G,D,Bm,Em,A,D,Bm,F#m,Em,Gm,D"
236,340629,Under Pressure,Queen,Rock,D,0,"D,A,G,A,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,G,A,G,A,G,A,D,G,A,D,A,G,A,D,A,G,A,D,A,G,A,G,A,G,A,G,A,D,G,A,G,C,G,C,G,A,C,F,G,F,A,A,D,G,A,D,G,A,D,A,D,A,G,A,D,A,G,A,G,A,D,A,G,A,D,A,G,A,D,A,G,A,G,A,D,G,A,D,A,D,G,A,D"
237,344117,She Moves In Her Own Way,The Kooks,,G,0,"G,C,Am,Bm,D,G,C,Am,Bm,D,G,C,Am,Bm,D,G,C,Am,Bm,D,G,C,Am,Bm,D,G,G,D,Am,Bm,D,Em,C,Am,Bm,D,G,G,C,Am,Bm,D,G,C,Am,Bm,D,G,C,Am,Bm,D,G,C,Am,Bm,D,G,C,Am,Bm,D,G,G,D,Am,Bm,D,Em,C,Am,Bm,D,G,Em,Bm,D,C,G,Em,Bm,C,G,Em,Bm,D,C,G,Em,Bm,C,G,G,D,Am,Bm,D,Em,C,Am,Bm,D,G,G,D,Am,Bm,D,Em,C,Am,Bm,D,G"
238,344754,The River,Bruce Springsteen,Rock,Em,0,"Em,G,D,C,Am,G,C,C,C,Em,G,D,C,Em,G,C,G,C,G,D,Em,Am,G,C,Em,C,D,G,Em,C,D,C,Em,G,D,C,Em,G,C,G,C,G,D,Em,Am,G,C,Em,C,D,G,Em,C,D,C,Em,G,D,C,Em,G,C,G,C,C,G,D,Em,Am,Am,G,C,Em,G,D,C,Em,G,C,G,C,G,D,Em,Am,G,C,Em,G,D,C,Em,G,C,G,C,G,D,Em,Am,G,C,Em,C,D,G,Em,C,D,C,Em,C,D,G,Em,C,D,C,Em,C,D,G,Em,C,C"
239,349210,Whats Up,4 Non Blondes,,A,2,"G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G"
240,352755,From The Inside Out,Hillsong United,Inspirational,C,0,"F,C,G,F,C,G,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,F,C,G,F,C,G,F,C,G,F,C,G,Am,F,C,G,Am,F,C,G,F,C,Am,G,F,C,G,F,C,Am,G,F,C,Dm,Am,F,C,G,Am,F,C,G,C,F,G,Am,F,G,F,G,F,C,Am,G,F,Am,G,Dm,F,G,Am,F,C,G,Am,F,C,G,C,F,G,Am,F,G,F,G,F,G,F,G,F,C"
241,355090,You Raise Me Up,Josh Groban,Modern Composition,Eb,1,"D,G,D,D/F#,G,A,Asus4,A,Bm,G,D,G,D,A,D,D,G,D,D/F#,G,A,Asus4,A,Bm,G,D,G,D,A,D,Bm,G,D,A,Bm,G,D,A,Bm,G,D,G,D,A,D,E,A,E,E/G#,A,B,Bsus4,B,C#m,A,E,A,E,B,E,C#m,A,E,B,C#m,A,E,B,C#m,A,E,A,E,B,E,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,Bb,F,C,F,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,Bb,F,C,Dm,Bb,F,C,F"
